location	4534	55.76162861	11.40509082
location	4540	55.81146809	11.4165038
location	4550	55.81189764	11.49734808
location	4560	55.84646541	11.56037019
location	4571	55.79881789	11.57869539
location	4572	55.88038731	11.62326767
location	4573	55.90785357	11.56599512
location	4581	55.95452168	11.75161589
location	4583	55.96038007	11.37993514
location	4591	55.74163063	11.34429894
location	4592	55.88146568	11.15483481
location	4593	55.70817478	11.2778357
location	4600	55.4617703	12.12455693
location	4621	55.5745913	12.08017443
location	4622	55.54041131	12.11265454
location	4623	55.50779016	12.08511883
location	4632	55.44838852	12.02691725
location	4640	55.26858416	12.12411181
location	4652	55.36245892	12.22317915
location	4653	55.29633252	12.21696415
location	4654	55.2194462	12.14099444
location	4660	55.3143901	12.39204391
location	4671	55.38571793	12.30263101
location	4672	55.37980409	12.35667358
location	4673	55.2687039	12.36843542
location	4681	55.41715543	12.14194267
location	4682	55.38830546	12.08719823
location	4683	55.23758668	12.02277028
location	4684	55.25979308	11.86408266
location	4690	55.32031014	11.95519764
location	4700	55.18747659	11.83193497
location	4720	55.09676321	12.01502847
location	4733	55.18292413	11.97962307
location	4735	55.04277913	12.06281976
location	4736	55.19556032	11.63388817
location	4750	55.1146191	11.84977261
location	4760	55.04017051	11.89862831
location	4771	55.00803318	12.1427942
location	4772	55.00062089	12.08511083
location	4773	54.97683488	12.03284003
location	4780	54.94502182	12.24120039
location	4791	54.98676852	12.46809326
location	4792	54.91742131	12.16893204
location	4793	54.92596633	12.05627573
location	4800	54.79417523	11.91771696
location	4840	54.90504996	11.83249114
location	4850	54.86515744	12.03151802
location	4862	54.85951987	11.71401632
location	4863	54.86008558	11.90575916
location	4871	54.81849932	12.08885067
location	4872	54.73413853	11.98653793
location	4873	54.68596286	11.9267188
location	4874	54.63327544	11.9172479
location	4880	54.6647905	11.78687222
location	4891	54.75783089	11.77556977
location	4892	54.70725618	11.74606046
location	4894	54.68680743	11.60788029
location	4895	54.65340407	11.51366246
location	4900	54.84738694	11.17998254
location	4912	54.88012802	11.07829411
location	4913	54.92611187	11.19649792
location	4920	54.79935911	11.29197531
location	4930	54.76659869	11.49814602
location	4941	54.82684374	11.47188391
location	4942	54.89237614	11.48944128
location	4943	54.90522487	11.32872192
location	4944	54.95458322	11.44329003
location	4945	54.97395269	11.54023083
location	4951	54.81506841	11.4281128
location	4952	54.84533107	11.37909951
location	4953	54.86337913	11.28638368
location	4960	54.70172856	11.53543477
location	4970	54.70508915	11.3580411
location	4983	54.75559334	11.18719585
location	4990	54.77305497	11.66272081
location	5000	55.40946975	10.40417837
location	5200	55.39401435	10.32843174
location	5210	55.41754658	10.30695242
location	5220	55.34929575	10.49825565
location	5230	55.37859541	10.4114235
location	5240	55.42123207	10.44332209
location	5250	55.35251254	10.29791607
location	5260	55.34939755	10.39917484
location	5270	55.44966319	10.35714765
location	5290	55.396433	10.53251585
location	5300	55.4280626	10.66559789
location	5320	55.43328771	10.49270079
